ID	Name	Size	Bark	Embryo	FlushBud	MatureNeedle	Megagametophyte	SeedGermination	Xylem	YoungBuds
gene4762	NA	255	0	70.9548	6.51475	0	141.246	0	0	0
gene4763	NA	276	0	107.624	0	0	138.582	3.64619	0	0
gene4764	NA	282	0	87.2835	0	0	82.0726	3.56861	0	0
gene4765	NA	300	0	32.0709	5.53754	0	147.53	192.389	0	6.06321
gene4766	NA	336	0	39.0182	74.0016	0	90.7246	21.6598	0	225.391
gene4767	NA	174	11.7063	22.7027	9.54748	0	35.9375	5.78361	0	0
gene4768	NA	303	6.72241	19.3378	0	0	64.3391	74.7569	0	0
gene4769	NA	102	0	9.68202	16.2869	0	13.6234	0	0	0
gene4770	NA	408	231.754	22.5098	17.589	0	17.1816	8.49514	0	20.6371
gene4771	NA	135	15.0881	2.43843	24.6113	0	10.2932	0	44.4464	26.9476
gene4772	rrn16-3	1769	7526.47	7471.31	10719.7	60049.4	8162.54	8167.54	32916.9	4019.57
gene4773	NA	261	46.8251	503.915	127.3	22.6753	289.548	23.1344	168.59	90.5997
gene4774	NA	150	40.7378	8.77836	0	0	13.8958	6.70899	0	12.1264
gene4775	NA	162	0	8.12811	0	0	8.57767	0	0	0
gene4776	NA	363	0	49.9062	0	0	26.5204	0	0	42.1637
gene4777	NA	276	0	50.9796	0	0	29.6961	0	43.4802	6.59045
gene4778	trnN-GUU	72	0	850.404	415.315	410.989	820.239	587.036	27.779	75.7901
gene4779	NA	222	0	319.966	0	0	0	0	0	0
gene4780	trnY-GUA-2	84	0	7.83782	0	0	17.7113	0	0	0
gene4781	NA	189	0	5.22522	0	20.8756	7.35229	0	0	0
gene4782	NA	165	0	5.98525	0	0	8.42171	0	0	0
gene4783	NA	300	319.113	60.1329	160.589	190.699	66.3883	1442.92	66.6696	436.551
gene4784	NA	222	0	399.957	0	0	171.658	9.0662	0	0
gene4785	NA	192	0	3.42905	0	0	25.3309	0	93.7542	0
gene4786	NA	114	0	5.77524	43.7174	0	12.1893	0	0	0
gene4787	NA	306	0	93.3971	0	0	55.4778	0	0	5.94433
gene4788	NA	342	93.0499	114.048	116.789	163.058	163.252	19.1826	0	0
gene4789	NA	537	37.5654	87.6831	22.3039	0	115.382	24.4001	0	41.8845
gene4790	NA	201	60.8027	139.209	33.0599	29.444	141.724	25.0335	0	36.1983
gene4791	NA	450	5018.12	1850.77	5673.53	1253.52	1075.52	2746.95	6171.21	8525.92
gene4792	NA	285	1475.13	5489.87	1879.69	492.205	1534.19	780.839	2904.15	1981.18
gene4793	NA	234	0	122.563	7.09941	0	73.9399	12.9019	0	15.5467
gene4794	NA	207	0	0	0	0	1167.62	0	0	0
gene4795	NA	282	0	20.5373	0	0	18.2384	0	0	0
gene4796	NA	162	0	0	0	0	0	0	0	0
gene4797	NA	255	0	62.0855	0	0	0	0	0	0
gene4798	NA	462	86.1324	21.5759	436.441	13.6809	8.13604	40.8464	124.246	25.5939
gene4799	NA	261	0	91.6209	0	0	0	0	0	0
gene4800	NA	141	0	2.33467	0	0	4.9276	0	0	0
gene4801	NA	138	0	11.9271	0	0	0	0	0	0
gene4802	NA	162	0	10.1601	0	0	8.57767	0	0	0
gene4803	NA	132	0	7.48156	0	0	5.26357	0	0	0
gene4804	NA	105	0	0	0	0	0	0	0	0
gene4805	NA	336	0	16.7221	0	0	10.6735	0	0	0
gene4806	NA	207	0	9.5417	0	0	583.809	0	0	0
gene4807	NA	303	6.72241	11.6027	10.9654	6.51072	7.14878	74.7569	0	12.0064
gene4808	NA	588	30.4138	21.3461	30.2654	0	54.5376	6.74357	0	20.3509
gene4809	NA	198	20.5747	18.2883	16.7804	9.96337	35.0905	10.1651	0	18.3734
gene4810	NA	114	17.8675	0	0	0	0	0	0	0
gene4811	NA	120	0	2.74324	0	0	0	0	0	0
gene4812	NA	153	26.626	10.7578	0	0	27.2467	0	0	35.666
gene4813	NA	225	0	185.06	0	0	0	4.47266	0	0
gene4814	NA	393	55.8892	7.51936	0	0	3.71169	9.72678	0	0
gene4815	NA	138	0	4.77085	0	0	0	0	0	0
gene4816	NA	345	163.669	27.7226	0	145.071	0	0	0	72.3519
gene4817	NA	324	2094.33	52.737	158.988	0	11.7572	29.202	0	0
gene4818	NA	228	0	130.175	0	0	0	0	0	0
gene4819	NA	228	0	162.718	0	0	62.6217	0	0	0
gene4820	NA	201	0	1.63775	0	0	0	0	0	0
gene4821	NA	648	0	6.1228	0	0	7.85625	0	0	0
gene4822	NA	486	0	7.36672	9.63335	11.7288	24.7971	5.12236	47.3728	10.9483
gene4823	NA	303	0	38.6756	0	26.0429	35.7439	0	0	6.00318
gene4824	NA	129	0	0	0	0	0	0	0	0
gene4825	NA	237	0	154.991	0	0	44.552	0	0	0
gene4826	NA	222	0	719.923	0	44.4313	214.573	0	0	0
gene4827	NA	201	0	9.82653	0	0	20.74	0	0	0
gene4828	NA	315	0	27.1173	0	0	31.8157	79.0483	0	0
gene4829	NA	177	0	3.71965	0	0	7.85075	0	0	0
gene4830	NA	264	0	28.5535	6.29266	0	11.94	0	98.4892	6.89001
gene4831	NA	144	282.902	6.8581	11.5365	3192.02	14.4748	34.9426	0	50.5268
gene4832	NA	129	0	2.55185	0	15.2926	0	7.80115	0	0
gene4833	NA	243	0	13.1071	0	0	0	0	0	0
gene4834	NA	180	0	0	0	0	0	0	0	0
gene4835	NA	96	0	0	0	0	0	0	0	0
gene4836	NA	174	0	5.67567	0	0	3.99305	0	0	0
gene4837	NA	147	0	2.23938	0	0	9.45294	0	0	0
gene4838	NA	219	0	1475.79	0	0	105.35	4.5952	0	0
gene4839	NA	324	0	6.20436	0	0	11.7572	0	0	0
gene4840	NA	303	0	15.4702	0	0	7.14878	0	0	0
gene4841	NA	144	0	4.57206	0	0	4.82494	0	0	0
gene4842	NA	414	0	6.71419	0	0	0	0	0	0
gene4843	NA	660	17.9784	17.1253	0	5.76495	27.5353	2.71647	0	0
gene4844	NA	819	0	2.73815	0	0	3.39923	0	0	0
gene4845	NA	225	0	185.06	0	0	108.617	0	0	0
gene4846	NA	192	0	3.42905	0	0	0	0	0	0
gene4847	NA	267	0	0	0	0	11.3546	0	0	0
gene4848	NA	225	0	0	0	0	72.4114	0	0	0
gene4849	NA	372	0	10.6799	0	0	4.1807	0	0	0
gene4850	NA	258	0	0	0	0	0	0	7.75228	0
gene4851	NA	402	24.8734	1.78795	0	0	3.54142	0	0	0
gene4852	NA	195	0	1.68815	0	0	3.56303	0	0	0
gene4853	NA	303	0	11.6027	0	0	7.14878	0	0	0
gene4854	NA	264	0	14.2768	0	0	0	0	0	0
gene4855	NA	123	0	2.67633	0	0	0	8.18169	0	0
gene4856	NA	147	69.282	11.1969	22.6022	13.4201	18.9059	41.0754	0	12.3739
gene4857	NA	297	20.5747	54.0913	22.3739	13.2845	60.9532	269.741	0	12.2489
gene4858	NA	363	0	79.3962	0	0	0	547.959	0	0
gene4859	NA	174	0	20.8108	0	0	11.9792	57.8361	0	0
gene4860	NA	1971	3.70144	2.8166	3.0069	1.19329	6.69132	2.39398	0	9.91477
gene4861	NA	249	0	31.7389	0	0	64.3472	0	0	0
gene4862	NA	249	0	31.7389	0	0	16.0868	0	0	0
gene4863	NA	150	0	0	11.0751	0	4.63194	0	0	0
gene4864	NA	186	0	5.30949	0	0	0	0	0	0
gene4865	NA	351	0	12.3648	0	0	9.57078	0	0	0
gene4866	NA	234	17.4093	81.7083	7.09941	0	49.2933	0	0	0
gene4867	NA	117	0	5.62716	0	0	23.7535	8.60126	0	0
gene4868	NA	345	0	36.2556	0	0	34.9417	18.1449	717.369	144.704
gene4869	NA	327	886.852	63.3546	617.615	214.501	68.7968	295.498	2429.04	1783.17
gene4870	NA	357	0	35.4945	0	0	73.5277	29.8347	0	0
gene4871	NA	186	0	15.9285	0	0	41.0898	10.8209	0	0
gene4872	NA	192	0	22.2888	0	0	32.5683	5.2414	10.4171	28.4213
gene4873	NA	171	23.8233	40.4267	9.71498	11.5365	52.8204	17.6552	81.875	0
gene4874	NA	246	0	23.417	0	0	17.2876	0	0	0
gene4875	NA	207	0	11.132	0	0	2335.24	0	0	0
gene4876	NA	180	226.321	10.973	9.22923	21.9194	0	27.9541	0	50.5268
gene4877	NA	441	0	2.95084	0	0	8.8625	0	0	0
gene4878	NA	252	0	48.2465	0	0	45.126	0	0	0
gene4879	NA	189	420.311	1.74174	43.9487	20.8756	3.67614	31.9476	10.5825	96.2415
gene4880	NA	300	0	12.0266	0	0	22.1294	0	0	0
gene4881	NA	135	0	7.3153	0	0	10.2932	0	0	0
gene4882	NA	195	20.8912	8.44073	17.0386	0	10.6891	0	246.165	0
gene4883	NA	150	0	0	11.0751	0	21.2458	0	0	0
gene4884	NA	138	0	4.77085	0	0	10.0694	0	0	0
gene4885	NA	192	10.6088	17.1452	8.6524	0	10.8561	0	0	28.4213
gene4886	NA	240	0	59.5404	0	0	121.928	0	0	0
gene4887	NA	213	0	3.09097	0	0	386.526	0	0	8.53973
gene4888	NA	297	6.85822	8.32174	0	0	38.0957	269.741	0	6.12446
gene4889	NA	159	0	4.14074	0	62.0361	4.36975	0	0	0
gene4890	NA	174	11.7063	13.2432	0	0	7.9861	5.78361	0	0
gene4891	NA	246	0	562.009	6.7531	0	155.589	16.3634	0	0
gene4892	NA	246	0	70.2511	0	0	121.013	16.3634	0	14.7883
gene4893	NA	132	0	9.97541	0	59.7802	0	7.62385	0	27.5601
gene4894	NA	165	0	11.9705	10.0683	0	16.8434	6.09908	0	22.048
gene4895	NA	216	0	6.09609	7.69103	0	204.549	9.31804	0	16.8423
gene4896	NA	186	10.951	42.4759	26.7945	0	41.0898	5.41047	0	0
gene4897	NA	117	17.4093	8.44073	0	0	5.93838	8.60126	0	46.6401
gene4898	NA	123	0	2.67633	0	0	0	0	0	0
gene4899	NA	213	0	1.54549	0	0	96.6316	4.72464	0	0
gene4900	NA	636	0	3.93658	0	0	4.84524	14.5232	0	0
gene4901	NA	816	0	6.05414	0	0	3.41594	3.82306	0	0
gene4902	NA	282	0	15.403	0	0	18.2384	0	0	0
gene4903	NA	132	0	2.49385	0	0	5.26357	0	0	0
gene4904	NA	399	0	59.9796	0	0	50.3498	18.3872	0	0
gene4905	NA	135	0	107.291	0	14.6129	66.9058	0	0	13.4738
gene4906	NA	198	10.2873	54.8648	16.7804	19.9267	52.6357	0	20.2029	9.18668
gene4907	NA	294	6.9282	233.543	0	0	141.81	451.115	0	0
gene4908	NA	186	21.9021	24.7776	0	0	26.148	5.41047	0	0
gene4909	NA	186	0	12.3888	0	0	18.6772	0	0	0
gene4910	NA	111	0	0	0	0	0	0	0	0
gene4911	NA	93	0	17.6983	0	0	14.9417	10.8209	0	0
gene4912	NA	228	0	488.154	0	0	62.6217	13.2414	0	0
gene4913	NA	144	0	6.8581	0	0	0	0	0	0
gene4914	NA	129	0	7.65555	0	15.2926	5.38598	0	0	14.1005
gene4915	NA	132	92.586	7.48156	12.5853	29.8901	21.0543	0	0	0
gene4916	NA	225	63.3699	323.854	0	0	72.4114	0	0	8.08428
gene4917	NA	150	0	13.1675	0	0	0	6.70899	0	0
gene4918	NA	228	0	65.0873	0	0	31.3109	0	0	0
gene4919	NA	246	0	35.1256	0	0	17.2876	0	0	0
gene4920	sdh3_2	276	1461.25	753.107	1405.1	800.535	615.252	304.394	1253.68	1459.9
gene4921	NA	285	0	4.90482	0	0	17.5474	0	0	0
gene4922	NA	111	0	2.96566	0	0	12.5188	0	0	0
gene4923	NA	228	1976.69	7039.3	1173.08	3062.95	3573.32	660.04	1473.75	1499.85
gene4924	rrn5-4	113	184.497	152.213	124.449	184.581	219.221	73.7026	758.567	391.549
gene4925	NA	165	0	19.9508	10.0683	11.956	16.8434	0	84.8523	11.024
gene4926	NA	231	0	527.091	136.641	25.6201	330.983	8.71297	77.9256	23.6229
gene4927	NA	318	19.216	88.7786	3734.01	24.8144	130.053	424.297	12.5792	22.88
gene4928	NA	189	0	13.9339	26.3692	20.8756	7.35229	5.32459	0	9.62415
gene4929	NA	162	0	16.2562	0	0	34.3107	18.6361	0	0
gene4930	NA	246	0	175.628	0	0	155.589	8.18169	0	0
gene4931	NA	612	20.9348	18.3757	5.56632	0	39.3417	21.8458	0	12.4527
gene4932	NA	225	9.05285	1064.09	0	0	543.086	8.94531	0	16.1686
gene4933	NA	327	2364.94	217.216	741.138	643.502	298.12	107.454	0	1018.96
gene4934	NA	159	51.2425	149.067	31.3446	37.2217	388.908	44.3046	0	45.7601
gene4935	NA	162	0	6.09609	0	0	4.28883	0	0	0
gene4936	NA	306	0	11.2077	0	0	13.8695	0	0	0
gene4937	NA	336	0	16.7221	0	0	21.347	0	0	0
gene4938	NA	144	14.1451	16.0022	0	0	57.8993	6.98853	0	0
gene4939	NA	141	14.446	32.6854	0	0	73.9139	14.2744	0	12.9005
gene4940	NA	168	36.3731	39.1891	29.6654	258.336	16.5426	5.99017	202.39	54.1358
gene4941	NA	201	20.2676	54.0459	8.26498	0	27.6534	20.0268	0	27.1487
gene4942	NA	231	0	1405.58	21.5748	25.6201	496.474	4.35648	0	31.4972
gene4943	NA	465	112.465	138.541	153.568	26.8042	99.1831	34.4126	135.25	225.584
gene4944	rpl5	576	103.48	252.787	158.246	106.967	172.67	105.391	424.925	142.029
gene4945	rps14	303	67.2241	591.737	38.379	26.0429	436.076	971.84	303.644	36.0191
gene4946	NA	219	37.2035	11216	15.1713	9.00798	316.051	4.5952	219.188	16.6115
gene4947	NA	222	0	639.931	0	0	171.658	0	0	0
gene4948	NA	138	0	0	0	0	5.03472	0	0	0
gene4949	NA	174	0	7.56755	0	0	0	0	0	0
gene4950	NA	297	6.85822	20.8044	5.59347	6.64225	45.7149	269.741	53.8745	6.12446
gene4951	NA	174	0	3.78378	0	0	7.9861	0	0	0
gene4952	NA	126	0	0	0	0	0	0	0	0
gene4953	NA	90	0	0	0	0	0	11.1816	0	0
gene4954	NA	150	0	4.38918	0	0	4.63194	0	0	0
gene4955	NA	183	0	5.39653	0	0	11.39	0	0	0
gene4956	NA	288	35.3627	37.5597	5.76827	6.84982	42.2673	3.49426	0	6.31585
gene4957	NA	303	0	3.86756	0	0	28.5951	0	0	0
gene4958	NA	357	0	47.326	0	0	50.5503	29.8347	0	0
gene4959	NA	168	12.1244	15.6756	0	0	53.7636	0	0	10.8272
gene4960	NA	291	0	40.5209	0	0	57.0904	688.525	0	0
gene4961	NA	309	13.1838	86.7091	0	0	121.196	0	0	5.88661
gene4962	NA	303	0	61.881	0	0	92.9342	74.7569	0	6.00318
gene4963	NA	312	6.5285	62.9589	0	0	91.6006	44.803	0	0
gene4964	NA	141	0	2.33467	0	0	29.5656	0	0	0
gene4965	NA	141	0	14.008	0	0	14.7828	0	0	0
gene4966	NA	228	0	292.893	7.28623	0	219.176	0	0	0
gene4967	NA	153	0	17.2125	0	0	27.2467	6.57744	0	0
gene4968	NA	252	0	67.5451	0	0	270.756	0	0	0
gene4969	NA	159	0	2.07037	0	12.4072	39.3278	12.6585	0	0
gene4970	NA	225	9.05285	277.589	0	0	506.88	8.94531	0	16.1686
gene4971	NA	129	0	28.0703	0	0	32.3159	7.80115	0	0
gene4972	NA	426	0	15.8176	0	0	18.9325	14.7492	0	34.2746
gene4973	NA	132	0	0	0	0	0	0	0	0
gene4974	NA	147	0	4.47876	0	0	18.9059	6.8459	0	0
gene4975	NA	387	0	19.4653	0	0	19.173	10.3256	0	0
gene4976	NA	183	22.2611	5.39653	36.3117	0	22.78	5.49917	0	19.8794
gene4977	NA	261	7.80418	83.9858	0	7.55842	100.712	19.2787	0	0
gene4978	NA	336	128.185	25.0831	0	0	74.7144	0	0	0
gene4979	NA	204	0	14.523	0	0	30.6525	0	0	8.91649
gene4980	NA	177	0	3.71965	0	0	3.92537	5.68558	0	0
gene4981	NA	180	22.6321	34.7477	36.9169	0	46.3194	11.1816	44.4464	10.1054
gene4982	NA	192	0	8.57262	0	0	39.8057	0	0	0
gene4983	NA	273	0	41.8091	0	0	165.451	3.68626	0	0
gene4984	NA	93	0	31.857	0	0	14.9417	0	0	0
gene4985	NA	297	6.85822	20.8044	0	0	30.4766	0	0	0
gene4986	NA	171	0	3.85016	0	0	12.1893	0	0	10.6372
gene4987	NA	222	9.17519	799.914	7.48316	0	514.975	4.5331	0	0
gene4988	NA	207	9.84005	19.0834	0	0	5254.28	0	0	8.78726
gene4989	ymfcox1_2	459	14.6655	13.6527	0	41.9148	46.6505	0	0	13.0729
gene4990	NA	207	0	1.59028	0	0	2335.24	0	0	0
gene4991	NA	231	0	50.1992	0	0	165.491	0	0	0
gene4992	NA	372	0	25.6319	28.4224	0	108.698	24.4077	0	0
gene4993	NA	267	22.8864	67.0236	0	0	158.965	11.3073	29.9639	0
gene4994	NA	222	0	559.94	0	0	214.573	4.5331	0	0
gene4995	NA	279	0	32.3181	0	0	75.9437	3.60698	0	0
gene4996	NA	177	0	9.29911	0	0	23.5522	5.68558	0	0
gene4997	NA	171	0	15.4006	0	0	36.5679	0	0	0
gene4998	NA	369	41.6625	28.3191	0	0	38.318	12.6646	0	0
gene4999	NA	219	0	590.314	0	0	737.453	0	0	0
gene5000	NA	204	0	4.84101	8.14344	0	44.2759	4.93308	68.6305	8.91649
gene5001	NA	564	0	17.1197	0	0	25.2165	0	0	0
gene5002	NA	315	0	0	0	0	0	0	0	0
gene5003	NA	273	0	5.97273	0	0	10.3407	0	0	0
gene5004	NA	399	51.6386	9.08782	0	0	14.3856	9.19362	24.4268	0
gene5005	NA	192	0	5.14357	0	0	3.6187	0	0	0
gene5006	NA	372	0	8.54396	0	0	16.7228	0	0	0
gene5007	NA	165	0	3.99016	0	0	4.21085	0	0	0
gene5008	NA	165	0	5.98525	0	0	4.21085	0	0	0
gene5009	NA	255	463.293	79.8242	123.78	146.989	14.1246	47.3575	980.436	285.328
gene5010	NA	147	0	2.23938	0	0	0	0	0	0
gene5011	NA	162	0	8.12811	0	0	8.57767	0	0	0
gene5012	NA	135	0	4.87687	0	0	10.2932	7.45443	0	0
gene5013	NA	141	0	2.33467	0	0	0	0	0	0
gene5014	NA	243	8.38227	26.2142	34.1823	0	56.0465	4.14135	156.386	22.4563
gene5015	NA	162	0	2.03203	0	0	4.28883	0	0	0
gene5016	NA	228	0	130.175	0	0	62.6217	0	0	0
gene5017	NA	207	29.5202	27.0348	8.02542	9.53018	6421.9	4.86158	19.3245	17.5745
gene5018	NA	186	219.021	72.5631	35.7261	0	85.915	32.4628	75.2722	88.0144
gene5019	NA	384	2327.32	338.869	613.107	417.217	452.302	351.566	0	510.463
gene5020	NA	315	51.7306	37.2863	8025.42	6.26269	19.0894	434.766	171.436	63.5194
gene5021	NA	231	167.536	351.394	50.3413	25.6201	468.892	21.7824	0	62.9944
gene5022	NA	276	7.38004	67.9729	6.01906	0	9.8987	3.64619	0	6.59045
gene5023	NA	255	0	26.6081	0	7.73627	14.1246	3.94646	0	0
gene5024	NA	267	0	33.5118	0	0	34.0639	7.53819	0	0
gene5025	NA	216	0	1.52402	0	0	68.1829	0	0	0
gene5026	NA	216	0	0	0	0	0	0	0	0
gene5027	NA	183	11.1306	12.5919	0	0	30.3734	0	0	0
gene5028	NA	300	0	20.0443	0	0	0	96.1945	0	6.06321
gene5029	NA	135	0	7.3153	0	0	20.5864	0	0	13.4738
gene5030	NA	246	0	46.8341	0	0	0	4.09085	0	14.7883
gene5031	NA	279	0	32.3181	0	0	9.49296	0	0	0
gene5032	NA	180	0	3.65765	0	0	0	0	0	0
gene5033	NA	180	0	1.82883	0	0	3.85995	0	0	0
gene5034	NA	219	0	885.471	0	0	52.6752	0	0	0
gene5035	NA	273	74.6114	250.855	18.2556	28.9047	144.769	47.9213	80.5897	86.6173
gene5036	NA	294	34.641	64.873	50.8549	0	141.81	2030.02	68.0302	74.2434
gene5037	NA	150	54.3171	26.3351	22.1502	0	23.1597	6.70899	0	12.1264
gene5038	NA	165	0	1.99508	0	0	4.21085	0	0	0
gene5039	NA	177	0	18.5982	0	0	27.4776	0	11.2999	0
gene5040	nad6_2	315	12.9326	40.676	1146.49	0	50.9051	118.572	31.7474	5.77449
gene5041	NA	156	470.052	82.2972	10.6491	0	97.9834	45.1566	179.495	116.6
gene5042	NA	204	0	3.22734	0	0	6.81168	0	0	8.91649
gene5043	NA	183	11.1306	10.7931	0	0	15.1867	0	0	0
gene5044	NA	207	0	7.95142	0	0	583.809	0	0	0
gene5045	NA	159	0	2.07037	0	0	8.73951	0	0	0
gene5046	NA	177	0	5.57947	0	0	0	17.0567	0	0
gene5047	NA	198	0	0	0	0	0	5.08257	0	0
gene5048	NA	213	0	3.09097	0	0	96.6316	9.44928	0	0
gene5049	NA	189	0	1.74174	0	0	0	0	0	0
gene5050	NA	174	140.475	22.7027	47.7374	45.3505	55.9027	40.4853	126.442	83.6305
gene5051	NA	315	0	6.77934	0	0	6.36313	0	31.7474	0
gene5052	NA	309	0	0	0	0	13.4662	103.419	0	0
gene5053	NA	135	0	7.3153	0	0	10.2932	0	0	0
gene5054	NA	282	0	25.6716	0	0	18.2384	0	0	0
gene5055	NA	222	0	159.983	0	0	0	0	0	0
gene5056	NA	240	8.48705	44.6553	0	0	60.9642	25.1587	0	0
gene5057	NA	126	0	0	0	0	0	0	0	0
gene5058	NA	204	0	4.84101	0	0	0	0	0	0
gene5059	NA	252	0	19.2986	0	0	60.168	0	0	0
gene5060	NA	216	0	3.04804	0	0	0	0	0	0
gene5061	NA	222	9.17519	159.983	7.48316	17.7725	85.8291	4.5331	0	0
gene5062	NA	129	0	0	0	0	0	0	0	0
gene5063	NA	246	0	35.1256	0	0	51.8628	0	0	0
gene5064	NA	207	9.84005	6.36113	0	0	583.809	9.72317	0	0
gene5065	NA	246	173.881	117.085	40.5186	16.0386	69.1505	61.3627	0	44.365
gene5066	NA	243	176.028	117.964	6.83647	0	205.504	16.5654	0	14.9709
gene5067	NA	546	126.24	12.0393	35.7339	8.64494	22.466	23.5438	0	16.087
gene5068	NA	222	55.0511	3039.67	29.9326	44.4313	557.889	45.331	0	16.3871
gene5069	NA	213	105.192	47.9101	38.9968	0	2319.16	28.3478	122.071	51.2384
gene5070	NA	291	0	49.5255	5.7088	6.7792	106.025	100525	41.239	18.7522
gene5071	NA	270	0	69.2134	0	0	35.6518	0	0	0
gene5072	NA	171	11.9116	9.6254	19.43	80.7558	12.1893	23.5403	0	0
gene5073	NA	150	0	0	0	0	0	0	0	0
gene5074	NA	126	0	0	0	0	0	0	0	0
gene5075	NA	258	0	32.8242	0	0	13.3127	23.4034	0	0
gene5076	NA	342	0	13.2614	0	0	15.3049	0	0	0
gene5077	NA	255	0	35.4774	0	0	0	0	0	0
gene5078	NA	213	0	7.72743	0	0	96.6316	0	0	0
gene5079	NA	156	0	8.44073	0	0	4.45379	0	0	0
gene5080	NA	174	11.7063	7.56755	0	0	3.99305	0	0	0
gene5081	NA	198	10.2873	8.31284	0	0	10.5271	0	0	0
gene5082	NA	246	0	46.8341	0	0	17.2876	0	0	7.39416
gene5083	NA	249	0	21.1593	0	0	16.0868	0	0	7.30507
gene5084	NA	351	0	17.3107	0	0	4.78539	0	0	175.235
gene5085	ymfcob	594	7.43689	3.29798	0	7.82837	2.51426	3.99344	0	6.63515
gene5086	NA	342	93.0499	13.8764	0	155.229	28.5449	15.1891	0	82.1555
gene5087	NA	210	9.69948	4.70269	0	28.1821	331.635	0	9.52423	0
gene5088	NA	198	0	1.66257	0	0	7.01809	0	0	0
gene5089	NA	168	0	3.91891	0	0	0	5.99017	0	0
gene5090	NA	168	0	3.91891	0	0	0	0	0	0
gene5091	NA	210	0	3.13513	7.91077	0	497.452	0	0	0
gene5092	NA	276	0	11.3288	0	0	9.8987	0	0	6.59045
gene5093	NA	195	0	3.37629	0	0	7.12606	0	0	0
gene5094	NA	252	0	48.2465	0	0	75.21	0	0	7.21811
gene5095	NA	177	0	1.85982	0	0	3.92537	0	0	0
gene5096	NA	201	0	3.27551	0	0	0	0	0	0
gene5097	NA	384	0	13.8718	0	119.205	3.89916	10.6535	0	0
gene5098	NA	153	66.5651	2.15156	380.027	206.3	18.1645	19.7323	235.305	237.773
gene5099	NA	204	0	11.2957	0	0	0	0	0	0
gene5100	NA	174	117.063	15.1351	28.6424	0	59.8958	34.7017	0	62.7229
gene5101	NA	165	12.3448	9.97541	20.1365	0	92.6388	12.1982	0	0
gene5102	NA	168	72.7461	72.4999	9.88846	0	210.919	11.9803	0	10.8272
gene5103	NA	219	9.30087	1475.79	7.58567	0	0	4.5952	0	0
gene5104	NA	162	12.5734	6.09609	10.2547	0	12.8665	12.424	0	0
gene5105	NA	195	0	5.06444	0	0	28.5042	0	0	0
gene5106	NA	132	0	0	0	0	0	0	0	0
gene5107	NA	183	0	1.79884	0	0	7.59334	0	0	9.93969
gene5108	NA	144	56.5803	27.4324	46.1462	0	77.199	34.9426	41.6685	50.5268
gene5109	NA	240	17.3215	95.563	13.8438	8.21978	316.046	0	0	0
gene5110	NA	282	0	20.5373	0	27.9822	45.5959	7.13722	0	0
gene5111	NA	285	7.14699	29.4289	0	0	17.5474	0	0	0
gene5112	NA	141	0	7.00401	0	0	0	0	0	0
gene5113	NA	195	0	3.37629	0	0	3.56303	0	0	9.32802
gene5114	trnR-GCG-1	69	0	14.3125	0	0	10.0694	0	0	0
gene5115	NA	162	0	10.1601	0	0	4.28883	12.424	0	0
gene5116	NA	282	0	20.5373	0	6.99556	9.11918	0	0	0
gene5117	NA	252	0	44.6724	0	0	60.168	0	0	0
gene5118	NA	138	0	0	0	0	0	0	0	0
gene5119	NA	225	0	231.324	0	0	144.823	4.47266	0	0
gene5120	NA	240	0	119.081	0	0	60.9642	8.38623	0	0
gene5121	NA	369	0	52.2814	0	0	12.7727	12.6646	0	0
gene5122	NA	249	0	63.4778	0	0	16.0868	4.04156	0	0
gene5123	NA	234	0	102.135	0	0	0	0	0	0
gene5124	NA	357	220.859	430.667	152.939	301.975	248.156	268.512	2256.82	489.752
gene5125	NA	180	0	7.3153	0	0	7.7199	0	0	0
gene5126	NA	570	0	3.73955	6.47794	0	9.53885	7.17637	0	0
gene5127	NA	192	0	0	0	0	7.23741	0	0	0
gene5128	NA	216	0	4.95307	0	0	85.2287	0	0	0
gene5129	NA	459	0	1.36527	0	0	2.05811	0	0	0
gene5130	NA	135	3.77202	1.21922	0	0	2.5733	0	0	0
gene5131	NA	252	0	7.23697	0	0	0	0.998361	0	0
gene5132	NA	207	0	0.795142	0	0	583.809	0	0	0
gene5133	NA	138	0	4.77085	0	0	0	0	0	0
gene5134	NA	279	14.6014	21.5454	5.95434	0	75.9437	0	0	6.51958
gene5135	NA	219	0	1475.79	7.58567	0	210.701	0	0	0
gene5136	NA	336	384.554	78.0783	74.0016	0	272.174	21.6598	0	338.087
gene5137	NA	231	0	209.163	0	0	623.027	0	8.65839	15.7486
gene5138	NA	204	0	20.9777	0	0	40.8701	4.93308	0	17.833
gene5139	NA	147	41.5692	42.5482	11.3011	53.6802	80.35	13.6918	0	49.4956
gene5140	NA	237	1589.98	404.698	1086.48	299.658	2539.47	632.683	400.862	744.47
gene5141	NA	156	6.5285	4.22037	0	6.32291	6.68068	0	0	5.83001
gene5142	NA	102	0	0	0	0	0	0	0	0
gene5143	NA	267	0	44.6824	0	0	22.7093	0	0	0
gene5144	NA	156	26.114	6.33055	0	0	40.0841	0	0	0
gene5145	NA	240	0	89.3106	0	0	20.3214	0	0	0
gene5146	NA	189	0	5.22522	0	0	11.0284	0	0	0
gene5147	NA	279	0	21.5454	0	0	9.49296	0	0	0
gene5148	NA	267	0	67.0236	0	0	45.4185	3.76909	0	0
gene5149	NA	186	0	0	0	0	3.73544	0	0	0
gene5150	NA	147	0	2.23938	0	0	4.72647	0	0	0
